contract name,last traded,strike,last,bid,ask,change,chang%,Volume,Open Int.,Implied Vol,expiry
MSFT210115C00105000,2019-04-30 1:29PM EDT,105,31.71,31.4,32.4,-0.02,-0.06%,"2,773","3,867",27.81%,1/15/2021
MSFT210115C00110000,2019-04-30 9:33AM EDT,110,26.55,27.95,28.6,-1.55,-5.52%,2,"2,658",26.66%,1/15/2021
MSFT210115C00115000,2019-04-30 2:05PM EDT,115,25.13,24.55,25.3,0.33,1.33%,81,"4,450",26.12%,1/15/2021
MSFT210115C00120000,2019-04-30 2:33PM EDT,120,21.95,21.5,22.15,0.32,1.48%,9,"10,138",25.49%,1/15/2021
MSFT210115C00125000,2019-04-30 2:33PM EDT,125,18.95,18.65,19.2,0.06,0.32%,11,"5,935",24.84%,1/15/2021
MSFT210115C00130000,2019-04-30 2:34PM EDT,130,16.3,16.25,16.4,0.1,0.62%,181,"4,725",24.10%,1/15/2021
MSFT210115C00135000,2019-04-30 2:28PM EDT,135,13.9,13.8,14.05,0.2,1.46%,206,"8,060",23.70%,1/15/2021
MSFT210115C00140000,2019-04-30 2:28PM EDT,140,11.73,11.35,11.85,0.11,0.95%,3,"3,962",23.18%,1/15/2021
MSFT210115C00145000,2019-04-30 2:28PM EDT,145,9.89,9.45,10,0.14,1.44%,13,932,22.86%,1/15/2021
MSFT210115C00150000,2019-04-30 1:50PM EDT,150,8.3,7.85,8.3,0.5,6.41%,876,"3,750",22.43%,1/15/2021
MSFT210115C00155000,2019-04-30 1:24PM EDT,155,6.5,6.5,6.85,-0.1,-1.52%,17,"1,413",22.08%,1/15/2021
MSFT210115C00160000,2019-04-30 11:28AM EDT,160,5.2,5.2,5.6,-0.06,-1.14%,3,770,21.74%,1/15/2021
MSFT210115C00165000,2019-04-30 10:58AM EDT,165,4.15,4.25,4.5,-0.05,-1.19%,41,631,21.35%,1/15/2021
MSFT210115C00170000,2019-04-30 1:11PM EDT,170,3.55,3.35,3.6,0.05,1.43%,22,"1,114",21.03%,1/15/2021
MSFT210115C00175000,2019-04-30 11:21AM EDT,175,2.58,2.49,2.95,-0.07,-2.64%,5,211,20.95%,1/15/2021
MSFT210115C00185000,2019-04-29 3:19PM EDT,185,1.62,1.22,1.88,0,-,2,33,20.58%,1/15/2021
MSFT210319C00125000,2019-04-26 3:22PM EDT,125,19.2,19.55,20.95,0,-,2,2,26.23%,3/19/2021
MSFT210319C00135000,2019-04-26 11:59AM EDT,135,14.88,14.75,15.2,0,-,1,1,24.20%,3/19/2021
MSFT210319C00140000,2019-04-29 10:40AM EDT,140,12.63,12.55,13,0,-,1,5,23.71%,3/19/2021
MSFT210618C00090000,2019-04-29 2:34PM EDT,90,45,42.55,47.35,0,-,24,25,34.31%,6/18/2021
MSFT210618C00110000,2019-04-26 3:18PM EDT,110,29.71,29.7,30.9,0,-,6,6,27.56%,6/18/2021
MSFT210618C00120000,2019-04-30 10:16AM EDT,120,24.3,23.6,24.5,0,-,1,136,26.17%,6/18/2021
MSFT210618C00125000,2019-04-30 2:43PM EDT,125,20.96,20.85,21.6,-0.34,-1.60%,22,4,25.53%,6/18/2021
MSFT210618C00130000,2019-04-30 1:29PM EDT,130,18.7,18.25,19,0.1,0.54%,"2,699",34,25.05%,6/18/2021
MSFT210618C00135000,2019-04-30 2:30PM EDT,135,16.33,15.9,16.65,0.13,0.80%,2,42,24.64%,6/18/2021
MSFT210618C00140000,2019-04-30 12:09PM EDT,140,14.05,13.75,14.75,-0.15,-1.06%,165,5,24.58%,6/18/2021
MSFT210618C00150000,2019-04-30 2:09PM EDT,150,10.8,9.05,10.8,0.67,6.61%,11,44,23.51%,6/18/2021
MSFT210618C00160000,2019-04-30 2:12PM EDT,160,7.9,7.2,7.8,0.55,7.48%,2,87,22.77%,6/18/2021
